segment_id,is_anchor,instance_name,video_id,channel_id,start_time,end_time,query
2807b4ca-1568-480e-a722-ed2a2adbd50a,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,348.0,351.0,
762e738b-7af7-4b97-9a54-e4ac009b9bb8,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,366.0,369.0,
1ef54659-640d-4cef-888c-7bf1277bba2c,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,384.0,387.0,
c638a19c-55fc-410c-85d8-5a2e6643a9be,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,420.0,423.0,
bc06ed9d-2744-4430-a63d-f7da5bfb1ef9,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,435.0,438.0,
c90c3481-b06c-4992-a317-f1ebffcd824e,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,447.0,450.0,
88949723-8754-4b42-8b97-ec62a5357737,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,456.0,459.0,
70455aab-56d4-4e34-8674-3dde28b4eba0,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,483.0,486.0,
ad51d832-b7c2-4618-9bae-990cc1ded0ae,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,504.0,507.0,
c3398eef-a778-4d7f-bcba-722522f9757e,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,540.0,543.0,
085aed53-7089-4f77-ad34-1fa320ce1ccb,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,669.0,672.0,
3021389c-3dff-40b7-a876-0f12bc5b581d,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,693.0,696.0,
489b184c-4d4b-4260-afd3-1a39ee8873b3,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,735.0,738.0,
c7c0efa9-12f9-4d79-aa86-1fac727ad68f,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,762.0,765.0,
06c000bb-80b4-4da5-bab8-1952a46797ac,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,765.0,768.0,
ab25ecca-67f1-434f-85b9-da812c3717cb,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,768.0,771.0,
90a4ed0e-a4aa-4288-b483-abe3f98914af,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,795.0,798.0,
9acba02d-32e9-4a92-ba81-d8aff23fb2f5,False,,sDmMgl6Ezhg,UCZzFRKsgVMhGTxffpzgTJlQ,819.0,822.0,
27c922d0-09a9-4455-a82d-14b124f1aa3e,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,0.0,3.0,
1ee00020-26b3-4e2a-b9f6-f95e6e1d2522,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,3.0,6.0,
727bb3d3-28e3-441f-be35-0f3e5e1f9510,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,6.0,9.0,
9f0490b9-d660-4893-97d4-a397d2fa4b1d,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,9.0,12.0,
d132d944-b9b8-4c99-b128-e26ce3de2b38,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,12.0,15.0,
a9e8673a-129e-4c5b-b120-ca9866dedb48,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,15.0,18.0,
27a850a7-6092-4be5-a866-5229a6cb0e5a,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,18.0,21.0,
01dfd485-b5fd-47a7-a1d7-8f230ec9f4ec,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,21.0,24.0,
ac139471-f4f9-4b10-b4da-00e60eec70e4,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,24.0,27.0,
7b15827c-edf9-4f0e-8dfb-9704cb4637f3,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,27.0,30.0,
6c4a0414-db6c-4435-9cc7-572f7d46c004,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,30.0,33.0,
c4645472-8ae0-4b0f-b28e-19141c1d66ae,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,33.0,36.0,
34c3b6d1-81cd-4efb-886f-ab1ac0cb8e32,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,36.0,39.0,
de7b6045-4ffd-49d8-b10f-3ac492826d53,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,39.0,42.0,
90d01764-d4c0-4937-8897-c8c56ccfade6,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,42.0,45.0,
b3ae6b51-7d4a-4e0e-9273-6dcbd1ad86aa,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,45.0,48.0,
745413bb-597e-4a81-a438-fe2e43137009,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,48.0,51.0,
a5d2b458-6bf9-4658-ad8b-669604f8e3a7,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,51.0,54.0,
df9f0737-864f-4456-bc0a-e07e182d5386,False,,kXNPQfupI6A,UCZzFRKsgVMhGTxffpzgTJlQ,54.0,57.0,
b447783f-df8a-4a53-89d8-b9cc49b248dd,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,135.0,138.0,
b3818e85-b4b5-4b69-9669-f03cbe2c1f48,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,165.0,168.0,
a84306da-e616-448e-a043-8ce690f83e7f,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,174.0,177.0,
a2289475-dacb-4b7e-a945-6bd7ab8ef390,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,195.0,198.0,
9a112615-e282-4caa-b553-25a3127d0bbf,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,219.0,222.0,
b077849b-17e5-4bc2-b296-e1aa824fdf55,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,246.0,249.0,
91da2d13-a5ea-4b38-b5eb-6c0519ab751f,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,261.0,264.0,
a95c56fb-de0a-4fcf-953d-d105a907bf95,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,294.0,297.0,
ee63fa63-96b7-4136-b2a8-60317c5f6e7c,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,351.0,354.0,
08f5ec59-8a07-45de-b759-39d9eaa2735e,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,363.0,366.0,
ba2cf99f-8039-4f3a-9742-bd7d8b3c1051,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,390.0,393.0,
10912759-3f06-4e0b-b9d0-97ecdf436e04,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,405.0,408.0,
4728192d-f3ea-4291-869a-d5501ff93464,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,495.0,498.0,
eb4563c7-0df9-429f-bedc-ba68149aa046,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,534.0,537.0,
19e6fa29-9f89-4b1f-a2ee-a1afc1086a34,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,549.0,552.0,
965a0979-2b40-4eef-8349-f96882069014,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,588.0,591.0,
9ad2c528-a606-422c-8fd0-9faaed5faa15,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,594.0,597.0,
8a15fe40-290c-4faf-be1c-59e706fae409,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,663.0,666.0,
85753be7-bb4c-4227-8c1c-51ea1af44bfd,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,711.0,714.0,
14ed0533-d220-44e9-b1d3-ad8af254f601,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,732.0,735.0,
fd3de81c-800d-4b0f-be3d-220596359f88,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,759.0,762.0,
f0f20c82-ef34-4187-a54b-1c868b6d2474,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,768.0,771.0,
31e9b815-47ea-4054-b683-0a1fc88a38c5,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,771.0,774.0,
db5bfc7f-a3c3-48fc-8fbe-04f3a82859a7,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,795.0,798.0,
d9aff5f0-ffb7-4c40-897c-a95cf9c046bb,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,846.0,849.0,
8022c9dc-6003-4a4c-9934-cc84f70a5161,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,864.0,867.0,
f8e575cf-84e0-4d48-8f5b-12d9f5990b7a,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,870.0,873.0,
fcb6fc6c-aeea-40be-9034-bd633826007b,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,885.0,888.0,
f8459022-8797-4313-87de-a9bbe2582d34,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,906.0,909.0,
2f18a28d-38d8-454b-b9f5-8b6cdce3dfaf,False,,TcvCM3BQZ-0,UCZzFRKsgVMhGTxffpzgTJlQ,915.0,918.0,
79863c66-73a7-4a55-8a2d-1d6c221724ec,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,0.0,3.0,
95a9eebe-c453-425a-8c8e-e34ec3901280,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,3.0,6.0,
138d7e29-1834-4f3d-a067-3c413b6ab8e5,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,9.0,12.0,
d9b31910-448d-4cbc-920c-0ea88a3525c2,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,18.0,21.0,
6f447ab5-5997-4972-a673-2f003e127c85,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,21.0,24.0,
0710d6e8-7d20-437e-a3ab-36686141c0b7,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,24.0,27.0,
b932c546-aa21-43a4-ac4c-ce90d8df0980,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,30.0,33.0,
4b9a0b73-c49e-4773-a8dc-0047f9be8d35,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,36.0,39.0,
714a186b-b66d-4fe9-a18f-1fa2cdc0154f,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,39.0,42.0,
98cef3b1-5590-415d-96a5-f4edb30bb9c7,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,42.0,45.0,
6b39750a-1f11-447d-a6fe-6e1bc5a30dc1,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,51.0,54.0,
44901516-703d-44a4-a138-311d952f9a50,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,54.0,57.0,
657883e7-7b4e-4aca-8dcb-e9fe95be144a,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,60.0,63.0,
23e77540-0aec-4485-bac6-fb77e612be98,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,63.0,66.0,
8ec36fa3-60c6-428b-be3e-b887c09bd4f3,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,72.0,75.0,
38590264-33c5-48c1-9bdd-b21226de375e,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,75.0,78.0,
f68620bd-c95c-48bc-a54d-0d21e5e5599a,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,81.0,84.0,
d0af1684-293c-4a92-8fb7-37b18b7f5a8a,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,84.0,87.0,
7efbd2c7-0783-4904-802a-cdd9d8f4e2a4,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,87.0,90.0,
c5043209-e040-464b-803e-588a2ce5f8ce,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,96.0,99.0,
812a4aa3-1f71-4e72-8034-9e12d42f33b1,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,102.0,105.0,
a8888aeb-926f-48a7-a8c9-61b8733552fc,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,105.0,108.0,
b8c287d1-63a9-4f0e-8353-9a8a5f5a6ca3,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,108.0,111.0,
d5718385-5dcb-426b-9d1a-eed70d5525e9,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,114.0,117.0,
32e0ef58-f2b7-4a80-ba17-25cd7f7b3c25,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,117.0,120.0,
13597486-f2e4-4621-8dc4-573aa4ddce6a,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,120.0,123.0,
de5b3522-f52b-41dd-8002-2915badc7d77,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,126.0,129.0,
7727c944-5e91-4d19-b860-1c5c4178935b,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,135.0,138.0,
cb562666-0063-43dd-9adc-b559ebf116b0,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,138.0,141.0,
d64a9baa-8fb4-4340-9933-afa33112ab19,False,,yYhKm2fc1TY,UCZzFRKsgVMhGTxffpzgTJlQ,141.0,144.0,
7a923ecf-cb85-4e68-87a8-9e5e5db10d73,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,84.0,87.0,
813703f0-ae9e-40a2-8b3f-10f709af3ea9,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,117.0,120.0,
ff824ec0-7939-42fb-810f-177d1eaa4d9c,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,126.0,129.0,
a23eeecf-a29f-49c4-910e-833fa44f5ea4,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,132.0,135.0,
0b5d79c9-f2ba-40b9-a61f-d79a0d3c1efa,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,138.0,141.0,
f54ac2d4-d3df-4789-a47d-7732ca5d26d8,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,144.0,147.0,
8a6b2f3d-b212-4147-9c2f-295bca537d76,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,150.0,153.0,
b841cabc-ad63-4317-814c-d03ee9d19227,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,180.0,183.0,
befd7621-84f8-4447-ac09-aee0d7dfd019,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,204.0,207.0,
9f1aac6b-2f52-4063-8390-68d18de70a03,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,234.0,237.0,
548ad811-fd16-4082-888b-eba037d57a69,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,315.0,318.0,
4b2b30cd-c6ff-44b8-b2be-c5ba8d096499,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,324.0,327.0,
569d7ccd-f8a0-49e9-9927-8a0e1ae05414,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,363.0,366.0,
fc701ed4-b14e-4c21-b59b-66130dc00aac,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,411.0,414.0,
e9de3f0f-b9a1-4f98-8873-2978918e0c42,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,510.0,513.0,
e00a86a8-0bff-464f-bc52-05b93832e263,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,543.0,546.0,
6d787c6f-51b1-4442-a4cd-cf89eb21c1c0,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,594.0,597.0,
0e91b72f-12cf-495c-9f5d-6cf7cf2d4857,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,663.0,666.0,
62de1683-28dd-48a2-a21f-5a153f405e86,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,681.0,684.0,
aee520e6-fe31-4513-aef6-bfaf831a89f4,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,696.0,699.0,
48fd832c-b9cf-4796-bfc0-dd36baad135b,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,702.0,705.0,
bed7979a-4b5c-4955-9b3e-11e5e8f4666b,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,717.0,720.0,
2f3cddc1-efb3-4e42-aa9e-889b3630107b,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,720.0,723.0,
5ad7bc6b-3d58-4328-b6eb-511d3f08f195,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,768.0,771.0,
6327804e-214a-45bf-96c3-4d55c0b096c5,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,816.0,819.0,
6fcdaee9-5d44-4b0b-a840-b436a5a8371b,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,843.0,846.0,
23397b69-9f36-46ab-8a38-4a035271e66c,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,864.0,867.0,
42df30a7-fecd-4b40-bd63-1d6952db8456,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,888.0,891.0,
58efa887-e707-44d6-81c4-f40f99150962,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,897.0,900.0,
a632220b-c215-4eb3-8574-0112df0f6cf6,False,,c9mLCdmZ_Js,UCZzFRKsgVMhGTxffpzgTJlQ,1035.0,1038.0,
417ff1fa-5c88-4a72-a6ff-68437a3d8fa1,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,6.0,9.0,
dd399b55-5476-4fcb-b60c-1be4b425ac23,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,12.0,15.0,
3f400b20-b1a6-4b0a-a26a-7c98c3736c31,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,18.0,21.0,
5d0d35b8-10fb-481e-a655-46f9855fd5a9,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,21.0,24.0,
b69c82f5-0623-46ad-a1c1-63cc9015642b,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,24.0,27.0,
3b40406e-90ea-4759-ac9a-5e36ba5e4145,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,33.0,36.0,
df093e62-efab-45f1-8053-38cf52ec36a9,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,36.0,39.0,
180f152b-d6a4-4fe6-b034-0000e548669f,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,42.0,45.0,
567c7d4f-3930-4658-82df-1b9f6fddfdc4,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,45.0,48.0,
88f3c686-6895-4905-9678-9529d047c563,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,48.0,51.0,
9ba52ea5-565e-4932-97da-d093aec78166,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,57.0,60.0,
8914618f-b47c-41e4-828c-7fe79c58e873,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,66.0,69.0,
9eca5f28-3a54-4db9-9510-256f5cb5d234,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,81.0,84.0,
798df050-d942-4550-83c8-f16867b6cd08,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,87.0,90.0,
69ff4b6f-7a02-4a40-a270-f988f09892cf,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,90.0,93.0,
6498d44d-f44f-4b9b-99c9-cfb6fe997385,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,114.0,117.0,
9c525728-ab39-41f5-9f66-ac8d4e9780a0,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,117.0,120.0,
7119be97-503d-488d-81a7-d85062f94992,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,123.0,126.0,
fddf9c72-f9f0-40f7-b79a-f8b0c0ae7a71,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,129.0,132.0,
d134b655-0860-400b-a127-5ff6e0c16bc4,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,138.0,141.0,
2b6033b6-2dc5-4e08-a325-ed16acc9ecf7,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,141.0,144.0,
af955e2f-5ac9-4a21-849d-42f805ca4d1e,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,147.0,150.0,
5651facf-bbed-4942-b2bd-a8bae6bfae4c,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,174.0,177.0,
ece653bd-350f-412e-b95c-cfb9767913fb,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,177.0,180.0,
d45ef5a6-980a-44e5-9464-ed6e8c364da0,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,183.0,186.0,
0cd594dd-0d8d-468b-a898-c32405bb5d1e,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,201.0,204.0,
a7c3ba3c-731e-4176-9143-9a28ac377ba4,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,204.0,207.0,
9a18f614-46e0-44e0-9e37-83a26a613112,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,213.0,216.0,
006f4026-2054-4a73-817f-0f7d4dc1f32b,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,219.0,222.0,
caf592bd-95cb-4ddc-bf4a-07e78fc738b2,False,,r5tQ7crqrlU,UCZzFRKsgVMhGTxffpzgTJlQ,234.0,237.0,
9ef04785-ac22-4f5c-8b1c-80e64d0567fe,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,0.0,3.0,
920b0bd6-b8a4-40fd-92a3-2c788911bcc6,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,39.0,42.0,
64c5d05a-c614-4299-924d-0cdff61cd48b,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,54.0,57.0,
ee678e6b-4bd7-41d8-b1eb-8cd04cdfeaad,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,57.0,60.0,
05809e20-31bf-4762-a5ab-a88cfb267d68,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,63.0,66.0,
623c1294-288d-4521-9007-02c616297585,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,69.0,72.0,
f30b7270-8457-4486-aa65-6ad3830c7769,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,72.0,75.0,
8f64b505-9572-493e-a518-895748eec4ef,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,75.0,78.0,
6e4b5119-0d79-4844-8dbc-b0c950539a77,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,78.0,81.0,
bebd62b0-725c-496c-bfb2-c41f61fc4f6e,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,93.0,96.0,
20211f1c-9ab4-4093-92fc-5015de00cfb9,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,96.0,99.0,
6efbe0fd-0000-440c-aab3-cfc21757833e,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,123.0,126.0,
5014541a-7ced-413c-ac6a-861c0de2b4d4,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,126.0,129.0,
d0a30b0f-e522-4765-9339-dafb2be3ef5e,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,144.0,147.0,
8ac0c506-5d8f-4bb8-9cdb-5d812bf2b667,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,153.0,156.0,
6881d162-e46a-4902-a5ba-20f21907f20f,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,174.0,177.0,
e2d4d391-4780-4ebf-acbe-ce78ad838adf,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,189.0,192.0,
4ed504c8-6d65-47e4-bf67-649a12767bc0,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,198.0,201.0,
1afc1d8c-06f2-4b5d-9e5b-944375e0b62b,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,216.0,219.0,
2aa6bd7f-d38b-432a-881c-dd8d191b20f3,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,219.0,222.0,
9b676f6d-a8c1-4a03-b1cf-837508e79ae8,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,240.0,243.0,
e2e81323-63d0-4ee3-8080-b5b6450deb0c,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,243.0,246.0,
d46d3c25-5ee3-4a4d-875a-93b84547dd59,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,252.0,255.0,
24209b87-e461-4992-b8f5-6acacc045948,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,255.0,258.0,
6da4e9bc-191e-48d0-845a-72f64a7d770a,False,,pHyflH0UE4w,UCZzFRKsgVMhGTxffpzgTJlQ,267.0,270.0,
